song_id,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1EAgPzRbK9YmdOESSMUm6P,Home,Phillip Phillips,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,210173,4
56sxN1yKg1dgOZXBcAHkJG,"Gone, Gone, Gone",Phillip Phillips,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,209693,4
7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,Hozier,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241688,4
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,4
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),"The Script, will.i.am",0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,202533,4
78W8wiUIlQ2SnWY9TVowKZ,Back Where I Belong (feat. Avicii),"Otto Knows, Avicii",0.497,0.865,0,-3.19,1,0.0644,0.0306,0.0679,0.443,0.595,125.96,174203,4
2jcPoPin36hyNRSi4ZsqeB,The Heart Wants What It Wants,Selena Gomez,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,227373,4
2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,202613,4
0tBRo4P60DgKmg4jt48upm,Bumpy Ride,Mohombi,0.709,0.854,0,-4.447,0,0.0399,0.047,0.0,0.0724,0.826,105.074,224402,4
1kAZhbcsXqfUjnVeqPywn2,Danza Kuduro (feat. Don Omar),"Lucenzo, Don Omar",0.706,0.89,0,-6.575,1,0.0847,0.0855,0.0,0.0465,0.896,130.051,202347,4
2N2QvMYwyYHE8V4KZbbG4i,Syypää sun hymyyn (feat. Yasmine Yamajako),"Cheek, Yasmine Yamajako",0.472,0.815,9,-4.002,0,0.319,0.171,0.0,0.265,0.81,98.017,230413,4
0ltBH1JNzSvQJPjJpvTu9B,Whistle,Flo Rida,0.754,0.933,0,-5.786,1,0.0448,0.0199,0.0,0.297,0.75,103.992,225000,4
5HbCnVLXRyZVxnreOPgJCK,Girlfriend,Avril Lavigne,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,216600,4
4NFhtFE68cXUrfbne8JE2c,Baby,"Justin Bieber, Ludacris",0.463,0.854,8,-5.386,1,0.32,0.0428,0.0,0.0922,0.567,65.038,216520,4
5HE3z4Ew7wZ91l3ZOpGKa4,I Cry,Flo Rida,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800,4
5L9THbmMKB6ZlHlMgzaXHf,Coconut Tree,"Mohombi, Nicole Scherzinger",0.687,0.855,7,-5.341,0,0.0416,0.0486,0.0,0.233,0.647,130.029,218373,4
7qUcqYzOtfZe65bednDxmz,One Less Lonely Girl,Justin Bieber,0.58,0.75,4,-4.421,1,0.194,0.159,0.0,0.274,0.728,86.938,229107,4
0seHreoI3kwp38OlEgLLnT,Romeo ja Julia (feat. Sophie),"Pikku G, Sophie",0.695,0.628,11,-6.498,0,0.0442,0.0539,0.0,0.32,0.529,144.114,236200,4
5DcPOPPUnNhyPYbTi2aWjR,Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",0.608,0.828,2,-3.597,1,0.051,0.125,0.0,0.113,0.484,128.919,212841,4
1HfPcQ3c2HyGeID3u1lmCa,She Wolf (Falling to Pieces) [feat. Sia],"David Guetta, Sia",0.491,0.857,7,-2.634,1,0.0656,0.0834,7.57e-06,0.344,0.395,129.971,222500,4
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507,4
6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,Avicii,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4
5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),"David Guetta, Ne-Yo, Akon",0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,201000,4
37sINbJZcFdHFAsVNsPq1i,Superheroes,The Script,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467,4
3zrYNl1aMdFrQkcOjKVr5u,I Cry,Flo Rida,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800,4
1QzFhzIOW7CyRJLpmq5CM0,Counting Stars,OneRepublic,0.663,0.705,1,-4.972,0,0.0385,0.0654,0.0,0.117,0.477,122.014,257387,4
1R2SZUOGJqqBiLuvwKOT2Y,Gangnam Style (강남스타일),PSY,0.727,0.938,11,-2.872,0,0.288,0.00432,0.0,0.0911,0.757,132.077,219493,4
4yOn1TEcfsKHUJCL2h1r8I,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",0.668,0.758,7,-3.589,1,0.158,0.0338,0.0,0.204,0.531,135.958,229507,4
3GBlLqIYgB8zWaeWDNJzdh,Capsize,"FRENSHIP, Emily Warren",0.681,0.708,5,-6.019,0,0.0304,0.042,0.14,0.682,0.356,92.993,237760,4
43lwHSTEexXRVVeXZtAtfi,Magical,"Tungevaag, Raaban",0.504,0.912,1,-2.867,1,0.259,0.199,0.0,0.105,0.248,189.983,218539,4
6LtPIXlIzPOTF8vTecYjRe,Bleeding Love,Leona Lewis,0.635,0.647,5,-5.864,1,0.0366,0.192,0.0,0.154,0.201,104.058,262693,4
48kF7W23OIcVBsNY5UesuQ,Drop That Low (When I Dip),Tujamo,0.579,0.896,5,-4.132,0,0.373,0.00945,0.836,0.121,0.103,125.672,160000,4
1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,"Jonas Blue, JP Cooper",0.742,0.819,1,-5.307,1,0.0487,0.372,0.0,0.277,0.709,117.986,196613,4
3eBwnjEe60kDJAMlFg1ewf,Thinking About You,Axwell /\ Ingrosso,0.69,0.811,8,-5.475,1,0.058,0.044,0.0,0.205,0.521,122.001,204590,4
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,210580,4
6F1kPSgdnlSzZRfskE9vaV,Lions in the Wild,"Martin Garrix, Third Party",0.504,0.847,7,-6.81,0,0.0442,0.00434,0.0,0.816,0.28,127.854,211890,4
53B2XmmjJ9rriW1qciMBeX,Treat You Better,Shawn Mendes,0.45,0.825,10,-4.066,0,0.372,0.121,0.0,0.109,0.742,82.823,187973,4
3KZcrZ36LW9RnChK1iIkth,Send My Love (To Your New Lover),Adele,0.688,0.532,6,-8.361,0,0.0875,0.0356,3.08e-06,0.172,0.565,164.068,223079,4
6QPKYGnAW9QozVz2dSWqRg,Someone Like You,Adele,0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,0.288,135.047,285240,4
5PKWUDfQFtc5qqo8cs1gQp,Set Fire to the Rain,Adele,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,242974,4
1NrJYpdAi7uosDRPmSYrsG,Apologize,OneRepublic,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107,4
6hvNLxrHBdR1qzdrKasCPE,Onnelliseksi,Juju,0.645,0.434,0,-7.791,1,0.0399,0.00187,0.00226,0.124,0.249,100.01,213013,4
5pY3ovFxbvAg7reGZjJQSp,I See Fire,Ed Sheeran,0.641,0.176,6,-11.692,1,0.0349,0.638,5.14e-06,0.252,0.297,76.031,299147,4
6Vc5wAMmXdKIAM7WUoEb7N,Say Something,"A Great Big World, Christina Aguilera",0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,3
2QJnTfMpNG05KFf2E3gVIJ,Go Hard or Go Home,"Wiz Khalifa, Iggy Azalea",0.651,0.741,4,-5.067,0,0.0408,0.00293,1.2e-05,0.217,0.386,168.02,232773,4
1gou2U6ZcLKXLBC3MYVtEu,Läikkyy,Arttu Lindeman,0.669,0.846,4,-3.976,0,0.156,0.15,0.0,0.154,0.793,150.014,206200,4
4htrHrq1AB38vprDEha0hv,1972,Anssi Kela,0.542,0.644,3,-6.196,1,0.0961,0.0219,0.0,0.138,0.545,153.972,249560,4
26nr9XnFCYWxBTIP7HyWXg,Toxic,Britney Spears,0.774,0.839,5,-3.948,0,0.114,0.027,0.0166,0.252,0.923,142.985,198813,4
02RaNOB5CIiXAhgvLE6Xp0,Älä herätä mua unesta,Mikael Gabriel,0.656,0.675,1,-7.455,1,0.0457,0.119,0.0,0.0925,0.353,126.889,204573,4
3PfG2rMOU9HglycfbIC4yM,Spaceman,Aste,0.737,0.95,6,-2.522,0,0.0611,0.017,0.0,0.233,0.968,127.0,197453,4
1ttYNQjND5nBtUnpNMlLQQ,Only One,Aste,0.578,0.839,2,-3.806,1,0.0755,0.000649,0.0,0.0708,0.509,121.995,240280,4
7kUtJKGZzLNgIkq1Galkt0,Wherever I Go,OneRepublic,0.543,0.691,10,-6.403,0,0.0425,0.107,0.0,0.218,0.335,100.014,170213,4
2KMJ5CoxY4ECG9TZyNWmpv,Heatwave (feat. Akon),"Robin Schulz, Akon",0.702,0.82,7,-4.323,0,0.063,0.196,0.0,0.156,0.52,107.936,187126,4
2hQVEDz4hG8RGmzSPKTDrT,Hubba Bubba,"Teflon Brothers, Ressu Redford, Heavyweight",0.68,0.847,11,-6.439,1,0.0353,0.000755,0.0,0.159,0.792,136.039,207394,4
16NOHRm0OEjmg55OZAxVmV,I'm In Control,"AlunaGeorge, Popcaan",0.734,0.847,11,-3.713,0,0.0346,0.355,0.000144,0.154,0.673,104.013,209425,4
7FKjWBgGgCGYoRRDIhp4bR,Arcade - Radio Edit,"Dimitri Vegas & Like Mike, W&W",0.565,0.957,3,-4.167,0,0.0723,0.00923,0.69,0.293,0.175,127.953,225000,4
4odiyU3myG29Ld0wurMfE8,She Doesn't Mind,Sean Paul,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,227787,4
3peFUAm5l0kWIJXy7Q8GYP,Satellites - Radio Edit,"Bobby Burns, Hannah Robinson",0.535,0.829,4,-4.371,1,0.0613,0.0713,2.7e-05,0.146,0.573,127.952,232519,4
34NNeV9jfgNgaALgUr0u9V,Calling (Lose My Mind) - Radio Edit,"Sebastian Ingrosso, Alesso, Ryan Tedder",0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,205440,4
1OmxpKVSvn0LGcM3SQS4OV,I Just Had Sex,"The Lonely Island, Akon",0.621,0.802,6,-4.735,1,0.118,0.0235,0.0,0.108,0.819,167.976,168200,4
3UFoVEy7B2yqUMB21yyJm2,Angels Unite (Radio Edit),Scarlet,0.529,0.876,5,-5.649,1,0.0337,0.00102,1.92e-05,0.353,0.282,144.998,216566,4
11xsm79HwpWV1C1lMXoVo9,Gypsy Drop - Radio Edit,"Filip Jenven, Jonas Vogel",0.797,0.962,1,-4.239,1,0.0906,0.000359,0.767,0.0454,0.422,128.047,180502,4
1Xcww2gldd5hN6WvGBsbFT,Bigroom Blitz - Radio Mix,"Scooter, Wiz Khalifa",0.713,0.909,3,-4.274,1,0.0306,0.00303,0.000706,0.699,0.438,132.022,187273,4
6LU68pNqUguPOsjPIaJwo6,Satisfied (feat. VASSY) - Original Mix,"Showtek, VASSY",0.611,0.941,0,-1.958,1,0.0491,0.00326,0.0205,0.345,0.589,128.002,258743,4
4zXQSm5XIkcn5qtmtbwO9O,Gold Skies - Original Mix,"Sander van Doorn, Martin Garrix, DVBBS, Aleesia",0.564,0.823,9,-6.316,0,0.046,0.00406,0.0716,0.684,0.221,128.018,329067,4
2WEiz65hkQPlThgncVH34T,Love Louder - Style Of Eye Remix,"John Martin, Style of Eye",0.56,0.854,1,-4.878,1,0.0669,0.00901,1.07e-06,0.506,0.274,126.001,373650,4
2BF1X5nkYYSb0AUTRaGkDm,Forbidden Voices,Martin Garrix,0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,230635,4
4WRjqQ6sx5qIcddaIxNTfF,Salsa Tequila,Anders Nilsen,0.661,0.906,6,-3.352,1,0.125,0.131,4.1e-05,0.0743,0.638,127.966,199805,4
3uoqlATyV5IWOhy0LBF7k1,All I Ever Wanted - Radio Edit,Basshunter,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,176453,4
4iMu9le3ytNO3tvgVpQANx,Memories (feat. Kid Cudi),"David Guetta, Kid Cudi",0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,210093,4
3YcXXjmC9cM5Y2x3jUps0p,Trumpsta (Djuro Remix) [feat. Treyy G],"Contiez, Treyy G, Djuro",0.973,0.587,1,-7.014,1,0.242,0.00207,0.38,0.257,0.195,128.0,258507,4
6T9vhWadqtG3J3jfYf8kcI,Moonlight Shadow,ItaloBrothers,0.577,0.952,0,-5.172,1,0.0404,0.0529,0.00603,0.31,0.808,150.02,186880,4
4fWcyB6ik13xv6QFmORi0H,Colours Of The Rainbow,"ItaloBrothers, Tune Up!",0.616,0.946,0,-6.392,0,0.059,0.00341,0.000188,0.168,0.744,140.045,210240,4
6d0eTPJ3JZTwOAwLdl0hOJ,Honey,"Evelina, Mikael Gabriel",0.68,0.633,3,-5.236,0,0.0344,0.0773,1.57e-06,0.183,0.501,149.922,221633,4
6xQjgKUjjKgLDfOibSRyRM,Pämppää,"Teflon Brothers, Sahamies",0.8,0.887,9,-5.038,1,0.0632,0.113,0.0,0.154,0.526,109.988,191991,4
0ett0qCHbl0vdSRFhRSkMc,If I Lose Myself,OneRepublic,0.485,0.699,2,-6.017,1,0.0479,0.096,0.0,0.109,0.242,140.096,241560,4
3WEmAizxrtQwXEJQRwCrK1,In2,WSTRN,0.553,0.662,8,-6.454,0,0.129,0.342,0.0,0.141,0.561,98.368,242121,4
0GDz2tPdh6FbxJxM75SQB4,Somebody to Die For,Hurts,0.426,0.599,11,-7.737,1,0.0282,0.0198,0.00142,0.366,0.102,91.995,275547,4
1domCrjxwdTsPWqVn2Ivc0,Jai Ho! (You Are My Destiny),"A.R. Rahman, The Pussycat Dolls, Nicole Scherzinger",0.66,0.936,11,-3.931,1,0.0624,0.0531,2.46e-06,0.082,0.908,136.19,222413,4
7pAq1IXYZpL42HchCminu6,Don't Hold Your Breath,Nicole Scherzinger,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,197440,4
7hFXQCDPgHhZQrC3vSM1o4,When I Grow Up,The Pussycat Dolls,0.686,0.681,11,-5.761,0,0.0471,0.00185,0.0,0.395,0.366,118.472,245680,4
1FMm3wG5WOhi7js35KR7Ea,"You're Gonna Go Far, Kid",The Offspring,0.55,0.918,9,-3.159,0,0.0682,0.00466,0.0,0.206,0.563,126.083,177827,4
6qYGUxPjQt5PJtWdiNppZx,So What,P!nk,0.535,0.887,11,-3.106,1,0.0449,0.000304,2.23e-06,0.257,0.445,126.01,215160,4
0RJWhctsc1G1Hg3Ov2th7x,"Whenever, Wherever",Shakira,0.793,0.831,1,-4.861,0,0.0405,0.264,7.03e-06,0.207,0.865,107.645,197027,4
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,Leona Lewis,0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,262467,4
2cMTIlktg3M9mXYqCPqw1J,Milkshake,Kelis,0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.206,0.759,112.968,182627,4
35a4Kzyo9XY4FI9FaSIzzF,Stronger (What Doesn't Kill You),Kelly Clarkson,0.555,0.923,0,-5.908,1,0.0482,0.0411,0.0,0.112,0.682,116.012,221920,4
5cfPxiul0cdhPYD2uzuQSg,Say OK,Vanessa Hudgens,0.471,0.696,7,-7.176,1,0.0468,0.00673,0.000955,0.0884,0.543,125.026,223867,3
2w55BLEMG97Smym2V6itnx,Lovesick,Emily Osment,0.611,0.715,0,-5.621,0,0.0604,0.00414,0.0,0.353,0.784,129.88,204813,3
3lWEKwBNo9IbE9pdKC5NU6,Wherever I Go,Hannah Montana,0.538,0.621,5,-3.358,1,0.027,0.0383,0.0,0.0976,0.372,79.024,212853,4
0tldYKX9sQsDs41lJxdcp8,I'll Always Remember You,Hannah Montana,0.418,0.721,8,-2.736,1,0.0385,0.0485,0.0,0.0986,0.234,144.06,233467,4
0KTsmr6JOuhxZuiXUha1xC,Beauty And A Beat,"Justin Bieber, Nicki Minaj",0.601,0.845,0,-4.711,1,0.0653,0.00116,0.0001,0.0653,0.662,127.97,227987,4
1RK5DiXAYnRZk1fEjnytdp,Clouds (feat. A.J. McLean),"Redrama, AJ McLean",0.772,0.851,7,-4.343,1,0.09,0.0149,0.0,0.136,0.27,91.034,232013,4
6T27IN7Ai94BeDv6PPCmoC,Turn Me On (feat. Nicki Minaj),"David Guetta, Nicki Minaj",0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,199680,4
7LpT54RUvN0IvDGIxiwHwS,Sweat (Snoop Dogg vs. David Guetta) - David Guetta Remix,"Snoop Dogg, David Guetta",0.822,0.749,7,-5.563,1,0.0285,0.0697,0.000273,0.0732,0.707,130.005,196453,4
6wPsHct4yJfplE3nA9qvac,Märkää,Petri Nygård,0.903,0.864,1,-3.763,1,0.0358,0.0212,0.0,0.511,0.961,120.06,251160,4
107ct6t9kseeQWTyeRgcdO,Selvä päivä - feat. Lord Est,Petri Nygård,0.801,0.726,6,-5.567,0,0.0443,0.0412,0.0,0.317,0.489,113.98,211560,4
629MXzH7txguTIePdNXOWY,Good Ol' Days,The Script,0.549,0.945,7,-4.351,1,0.0329,0.031,0.0,0.114,0.565,93.998,263920,4
12HmJ4Q5ksOGgaqKgZLvdE,Home,"Dzeko & Torres, Alex Joseph",0.577,0.886,2,-3.033,1,0.0666,0.00562,0.0,0.111,0.616,127.957,174335,4
3yXMgnyHN4o5bL68RfWRpC,Supersankari,Laura Närhi,0.428,0.59,1,-6.187,1,0.0404,0.102,3.39e-06,0.108,0.305,120.38,232760,4
5M9jOReAKGZ2AttVefFjTY,Don't Look Down (feat. Usher),"Martin Garrix, USHER",0.575,0.831,0,-5.972,1,0.0356,0.00406,0.000449,0.111,0.377,127.991,223140,4
4qwucEZidHAAkcN0BemkoU,Overtime - Vicetone Remix,"Cash Cash, Vicetone",0.721,0.887,11,-3.095,0,0.166,0.00973,0.00054,0.61,0.678,125.987,357634,4
5dajiBFiQxyOkmFglyTkvg,Unbreakable,Benjamin,0.498,0.566,1,-7.381,1,0.0304,0.00587,0.0,0.156,0.267,141.872,201122,4
1MkiqU0AvKhjOZdL6I7NQS,Moon Boots,The Script,0.482,0.872,2,-4.813,1,0.0469,0.000518,0.0,0.0935,0.532,152.888,250333,4
6EzSy7WxNCazx3csu7lxdV,If You Could See Me Now,The Script,0.602,0.758,0,-6.864,1,0.0399,0.00569,0.0,0.145,0.368,100.017,219547,4
4b8ssS2AaEUIzOCDlH0aOT,Everytime - Hi-Bias Radio Remix,"Britney Spears, Nick ""Fierce"" Fiorucci, Taras",0.524,0.902,0,-4.655,0,0.0315,0.00994,0.0018,0.094,0.657,128.009,208813,4
36ux3YuUsGTWPT8fXclS45,E.T.,"Katy Perry, Kanye West",0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,229573,4
5jaz6aiRknA63NIYWdbr2O,We R Who We R,Kesha,0.739,0.818,8,-5.062,1,0.0418,0.008,0.00504,0.164,0.713,119.982,204827,4
6tWkTeLF2WmjTA1cyS2QEp,The Man Who Never Lied,Maroon 5,0.63,0.842,2,-5.946,1,0.0355,0.000342,0.0,0.0711,0.826,139.943,205187,4
5gsQegOEB7admETkL6ckUL,Che Guevara,Happoradio,0.583,0.879,10,-4.171,0,0.0367,0.0745,0.0,0.187,0.46,139.943,229760,4
7xEMGs0GbdfLwVw0Bn5D9H,Maps,Maroon 5,0.736,0.725,1,-5.498,0,0.029,0.0194,0.0,0.081,0.883,119.992,190667,4
4jOtC832PyIXlCVPRElfQu,Troublemaker (feat. Flo Rida),"Olly Murs, Flo Rida",0.762,0.863,0,-3.689,0,0.0565,0.015,0.0,0.125,0.965,106.008,185587,4
5m5TRf7ggoguXtcXQGprN4,Written in the Stars (feat. Eric Turner),"Tinie Tempah, Eric Turner",0.656,0.931,7,-4.188,1,0.0981,0.0613,0.0,0.219,0.534,91.881,207653,4
70VjMtwhm3Q2HBQeJnPfmh,Hung Up,Madonna,0.64,0.646,9,-7.572,0,0.0497,0.00364,0.165,0.0912,0.415,124.992,336880,4
4TmGtGkkmaoXRCvpOwDJoO,It's My Life,Bon Jovi,0.546,0.931,0,-3.025,0,0.0507,0.0295,1.67e-05,0.366,0.527,120.01,224600,4
14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,Katy Perry,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,4
1ctdfJSzp6qF2iDAVdDrfl,About You Now,Sugababes,0.584,0.699,1,-6.065,0,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,212400,4
2xScjew1nGldhk7eM2qsCv,Birds Fly (feat. Mr. Probz),"Hardwell, Mr. Probz",0.566,0.675,3,-4.602,0,0.0331,0.0611,0.0,0.642,0.11,122.553,207805,4
0utQYjH6sVVaqnBQFj4R4J,Yellow House,Softengine,0.577,0.845,7,-6.38,0,0.0379,0.00692,0.0,0.223,0.345,115.001,213133,4
6MDl3PCIz6h6ImkUpqurvE,Platinaa,Janne Ordén,0.633,0.695,10,-6.789,0,0.146,0.0277,0.0,0.338,0.555,165.244,183040,4
7LpqSvZvaRtcUcSKas6dYK,Maradona (kesä ´86),Teflon Brothers,0.667,0.599,5,-6.827,0,0.0486,0.012,0.0,0.12,0.681,120.038,227267,4
6chdRBWviHlm7JAtwgflBP,Maps,Maroon 5,0.743,0.717,1,-5.521,0,0.0299,0.0223,0.0,0.0678,0.88,120.025,189840,4
74JdLqtaJtDM6I6p282Ahh,Perjantai 13.,Nikke Ankara,0.526,0.84,9,-4.325,0,0.195,0.145,0.0,0.13,0.608,79.642,196280,4
3rqe57UvA8vxlzRuiAx4P5,S&M Remix,"Rihanna, Britney Spears",0.819,0.796,1,-3.397,1,0.0546,0.0609,0.0,0.0647,0.886,127.931,257293,4
7e320tQuzm28o3vpHMSgjz,Mr. Saxobeat - Radio Edit,Alexandra Stan,0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,195105,4
1RDNH7V9Odx6gOZJ4Siehj,How to Be a Heartbreaker,MARINA,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,221493,4
14fmbvjYLqRZEXz1VZdM2M,We Found Love,"Rihanna, Calvin Harris",0.755,0.74,1,-4.951,1,0.0407,0.0225,0.00139,0.124,0.609,127.98,215760,4
6x2w38zlkGYihidW7BpJ4m,Heartbeat,"Enrique Iglesias, Nicole Scherzinger",0.568,0.892,10,-3.205,1,0.101,0.0258,0.0,0.302,0.39,129.997,256080,4
6wo5g4E5BjUMW4qKUo50Mt,I Like It,"Enrique Iglesias, Pitbull",0.647,0.943,10,-2.866,0,0.0849,0.0202,0.0,0.0607,0.707,129.006,232187,4
0BhZWr9gPZNlVdWWigvYA9,She Looks So Perfect,5 Seconds of Summer,0.495,0.959,1,-3.712,0,0.137,0.000714,0.0,0.36,0.431,159.993,202496,4
7kAYyzVhWr3nSqAC7CUOWK,Catch My Breath,Kelly Clarkson,0.691,0.946,9,-3.221,1,0.0678,0.0259,0.0,0.0897,0.517,124.021,251507,4
6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON (feat. Wisin),"Enrique Iglesias, Wisin",0.716,0.908,8,-3.254,0,0.103,0.0858,0.0,0.135,0.869,91.03,199693,4
7yHEDfrJNd0zWOfXwydNH0,Into You,Ariana Grande,0.636,0.727,9,-5.852,1,0.106,0.0161,1.12e-06,0.151,0.358,107.988,244453,4
2Fn3coxd0xAZ09JtrgcgHa,Middle,"DJ Snake, Bipolar Sunshine",0.604,0.745,9,-4.103,1,0.0385,0.0161,0.0,0.0542,0.205,104.941,220573,4
1sNSG13fsK6KPKKNIQXXrh,You Know You Like It,"DJ Snake, AlunaGeorge",0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267,4
4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,4
6dLLEE96JRnX1ngkL77yiA,"Boom (feat. MOTi, Ty Dolla $ign, Wizkid & Kranium)","Major Lazer, MOTi, Ty Dolla $ign, Wizkid, Kranium",0.704,0.784,7,-4.463,0,0.142,0.00283,0.0,0.419,0.656,100.083,186448,4
4nS1sut0R2mgmFitKIShVe,On My Mind,Ellie Goulding,0.702,0.705,0,-6.665,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.909,213445,4
5b2bu6yyATC1zMXDGScJ2d,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj",0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560,4
3OT3Kg4jyVkdZm4Ncz6JgX,Poker Face,Lady Gaga,0.848,0.828,8,-4.557,0,0.0714,0.136,1.35e-06,0.114,0.794,119.0,237213,4
6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,311867,4
62pIfDe2RdhUfYmRWdo9ZJ,Tacatà - Radio Edit,Tacabro,0.812,0.857,4,-6.034,1,0.103,0.0083,0.0,0.354,0.651,126.951,210000,4
5bGHlQpI8SiH2BCpwrJf0e,Payphone - Cutmore Remix,"Maroon 5, Wiz Khalifa",0.566,0.903,11,-4.622,1,0.139,0.000837,0.0,0.209,0.551,128.098,191640,4
2U2ONBrf1HJCDxQlynpD6J,"Back in Time - featured in ""Men In Black 3""",Pitbull,0.731,0.915,0,-4.453,1,0.043,0.00191,1.16e-06,0.324,0.789,127.086,205680,4
39IwhUzRgupGFdmlgrj7uG,Back 2 Life (Live It Up) (feat. T.I.),"Sean Kingston, T.I.",0.646,0.844,5,-4.569,1,0.0455,0.0537,0.0,0.164,0.101,97.915,203013,4
6uqAo0E8nK5jlqKnbTynDa,Anywhere in the World - Radio Edit,"Mark Ronson, Katy B",0.63,0.772,9,-6.088,0,0.0525,0.00235,0.0,0.353,0.374,119.984,233360,4
55hYV5XPhnUtpRbzMYqzJG,Marilyn Monroe,Nicki Minaj,0.524,0.932,7,-3.538,1,0.0475,0.311,0.0,0.354,0.481,172.149,196427,4
1nIDYHvLaZnD5lEf66SH80,TTYLXOX,Bella Thorne,0.819,0.683,7,-6.144,1,0.156,0.00291,0.122,0.254,0.671,112.007,154773,4
4rvtlpAeDuOn4baUJPCEhy,As Long As You Love Me,"Justin Bieber, Big Sean",0.579,0.871,0,-3.385,0,0.109,0.0679,0.0,0.353,0.601,139.841,229467,4
2YcjOmuHNUiwYjjQMdAKzB,Ready For Love,Cascada,0.667,0.994,1,-5.527,0,0.0521,0.00301,4.57e-05,0.094,0.787,142.016,204995,4
